idx,AirGap_pred,AirGap_gt,err
2529,695.21326,648.0,47.213257
2530,696.39435,648.0,48.39435
2531,697.7626,649.0,48.762573
2532,695.23865,649.0,46.238647
2533,696.7461,648.0,48.746094
2534,695.81226,648.0,47.812256
2535,696.2435,648.0,48.24353
2536,695.739,648.0,47.739014
2537,696.2256,649.0,47.225586
2538,697.437,650.0,47.43701
2539,697.84015,649.0,48.84015
2540,693.4609,650.0,43.460876
2541,696.43225,649.0,47.43225
2542,696.20044,648.0,48.20044
2543,697.3673,648.0,49.36731
2544,696.6594,649.0,47.659424
2545,696.767,649.0,47.76703
2546,696.3339,649.0,47.333923
2547,697.00464,648.0,49.00464
2548,694.6888,648.0,46.68878
2549,696.7317,648.0,48.73169
2550,696.19934,649.0,47.19934
2551,697.4556,649.0,48.455627
2552,696.5193,650.0,46.519287
2553,695.91815,650.0,45.91815
2554,696.6433,649.0,47.64331
2555,696.60596,648.0,48.605957
2556,694.27234,648.0,46.27234
2557,697.078,649.0,48.078003
2558,696.599,650.0,46.599
2559,696.6699,649.0,47.66992
2560,694.75854,648.0,46.758545
2561,695.82544,649.0,46.82544
2562,696.00037,648.0,48.000366
2563,697.67,648.0,49.669983
2564,696.1086,649.0,47.10858
2565,697.1105,650.0,47.110474
2566,696.1778,650.0,46.177795
2567,695.68677,650.0,45.686768
2568,695.1857,648.0,47.18573
2569,695.129,648.0,47.12903
2570,697.7581,649.0,48.758118
2571,697.538,649.0,48.538025
2572,694.7014,650.0,44.701416
2573,695.9553,649.0,46.955322
2574,695.3609,648.0,47.3609
2575,695.2993,648.0,47.299316
2576,695.8837,648.0,47.883728
2577,695.98535,649.0,46.98535
2578,697.8101,650.0,47.81012
2579,697.8666,650.0,47.866577
2580,695.56854,650.0,45.568542
2581,696.7716,649.0,47.771606
2582,696.4358,648.0,48.43579
2583,697.2068,648.0,49.206787
2584,697.00165,648.0,49.001648
2585,697.1859,650.0,47.185913
2586,697.86816,649.0,48.868164
2587,697.2065,648.0,49.206482
2588,694.71826,648.0,46.71826
2589,695.7277,648.0,47.727722
2590,697.3629,649.0,48.362915
2591,696.9923,650.0,46.99231
2592,696.62024,650.0,46.62024
2593,695.3159,650.0,45.315918
2594,696.48315,649.0,47.483154
2595,697.24164,648.0,49.24164
2596,696.3722,649.0,47.372192
2597,697.52954,650.0,47.52954
2598,697.857,649.0,48.856995
2599,696.50006,650.0,46.50006
2600,696.5981,649.0,47.598083
2601,695.28845,649.0,46.288452
2602,697.35535,648.0,49.355347
2603,697.3901,648.0,49.390076
2604,696.53906,650.0,46.539062
2605,696.9558,650.0,46.95581
2606,697.6112,650.0,47.611206
2607,696.9931,650.0,46.993103
2608,695.43195,648.0,47.431946
2609,695.25305,648.0,47.25305
2610,698.2154,648.0,50.215393
2611,698.97955,650.0,48.979553
2612,697.1908,650.0,47.190796
2613,696.4761,650.0,46.476074
2614,696.6533,649.0,47.65332
2615,696.8306,649.0,47.830627
2616,696.75287,648.0,48.75287
2617,696.57623,649.0,47.576233
2618,698.5831,650.0,48.58313
2619,697.3773,650.0,47.37732
2620,695.97894,649.0,46.978943
2621,694.8992,648.0,46.89917
2622,697.1077,648.0,49.107727
2623,697.5086,649.0,48.508606
2624,696.6007,650.0,46.600708
2625,696.04645,650.0,46.046448
2626,697.1214,650.0,47.1214
2627,697.2434,649.0,48.24341
2628,696.28455,648.0,48.284546
2629,696.5115,648.0,48.511475
2630,697.5708,650.0,47.5708
2631,697.72455,650.0,47.72455
2632,696.7631,650.0,46.763123
2633,694.96716,650.0,44.967163
2634,696.34155,650.0,46.341553
2635,696.84247,649.0,47.84247
2636,696.0993,648.0,48.099304
2637,696.0562,650.0,46.056213
2638,698.0977,650.0,48.097717
2639,697.6266,650.0,47.626587
2640,695.6718,650.0,45.671814
2641,695.56415,649.0,46.564148
2642,696.9599,649.0,47.9599
2643,698.7296,648.0,50.729614
2644,697.3703,650.0,47.3703
2645,697.6226,650.0,47.62262
2646,697.9818,650.0,47.98181
2647,697.8002,650.0,47.80017
2648,696.5128,648.0,48.512817
2649,696.17267,649.0,47.17267
2650,697.8539,648.0,49.85388
2651,699.1542,650.0,49.154175
2652,697.0917,650.0,47.091675
2653,696.12,649.0,47.119995
2654,697.97034,650.0,47.970337
2655,698.27905,649.0,49.279053
2656,696.89636,648.0,48.896362
2657,697.332,650.0,47.33197
2658,697.9055,650.0,47.905518
2659,698.3882,650.0,48.388184
2660,696.8056,650.0,46.805603
2661,697.59674,648.0,49.59674
2662,698.3955,648.0,50.395508
2663,699.4718,648.0,51.4718
2664,698.7711,649.0,49.77112
2665,697.973,650.0,47.973022
2666,698.63995,650.0,48.639954
2667,698.23865,650.0,48.238647
2668,697.80566,648.0,49.805664
2669,697.0299,649.0,48.029907
2670,699.43884,649.0,50.438843
2671,700.22754,651.0,49.22754
2672,698.78125,650.0,48.78125
2673,697.29224,650.0,47.292236
2674,697.88873,650.0,47.888733
2675,698.05084,648.0,50.050842
2676,698.2129,649.0,49.21289
2677,699.41614,650.0,49.416138
2678,700.49536,650.0,50.49536
2679,700.46826,650.0,50.46826
2680,698.7059,650.0,48.70587
2681,697.80115,650.0,47.801147
2682,698.3623,648.0,50.362305
2683,699.61774,648.0,51.617737
2684,698.39844,650.0,48.398438
2685,699.1402,650.0,49.140198
2686,700.2598,650.0,50.259827
2687,699.71375,650.0,49.713745
2688,698.6851,649.0,49.68512
2689,697.7676,648.0,49.76758
2690,698.5668,648.0,50.566772
2691,699.2999,650.0,49.299927
2692,698.5504,650.0,48.550415
2693,699.3392,650.0,49.339172
2694,700.22675,650.0,50.226746
2695,700.521,649.0,51.520996
2696,699.65564,648.0,51.65564
2697,698.72955,650.0,48.729553
2698,699.5641,650.0,49.564087
2699,698.8082,650.0,48.808228
2700,697.9316,650.0,47.93158
2701,699.11084,649.0,50.11084
2702,700.22424,648.0,52.224243
2703,700.4337,648.0,52.433716
2704,699.9745,649.0,50.974487
2705,698.0626,650.0,48.062622
2706,697.4549,650.0,47.454895
2707,697.7445,650.0,47.744507
2708,697.6245,649.0,48.62451
2709,698.89343,649.0,49.893433
2710,700.44104,649.0,51.44104
2711,700.27515,650.0,50.275146
2712,698.7547,650.0,48.7547
2713,697.2628,649.0,48.262817
2714,696.5669,649.0,47.566895
2715,697.4334,648.0,49.43341
2716,698.0979,649.0,49.0979
2717,699.1532,650.0,49.1532
2718,699.1404,650.0,49.14038
2719,698.9393,650.0,48.93927
2720,698.30457,650.0,48.304565
2721,695.8707,650.0,45.870728
2722,696.04095,649.0,47.040955
2723,698.1973,650.0,48.197327
2724,698.338,650.0,48.338013
2725,699.40796,650.0,49.40796
2726,699.51074,650.0,49.510742
2727,698.82574,650.0,48.825745
2728,697.5759,648.0,49.575928
2729,697.34064,649.0,48.340637
2730,697.0978,650.0,47.09778
2731,699.0294,650.0,49.02942
2732,697.90607,650.0,47.906067
2733,699.20056,650.0,49.20056
2734,697.61005,650.0,47.610046
2735,698.55725,649.0,49.55725
2736,699.25616,648.0,51.256165
2737,698.0281,650.0,48.028076
2738,697.67896,650.0,47.678955
2739,698.8793,650.0,48.879272
2740,698.0261,650.0,48.026123
2741,698.57025,649.0,49.57025
2742,699.0041,649.0,50.00409
2743,700.1719,649.0,51.171875
2744,699.40735,650.0,49.40735
2745,699.1869,650.0,49.18689
2746,697.7123,650.0,47.71228
2747,698.6957,650.0,48.69568
2748,698.27325,649.0,49.273254
2749,700.15314,650.0,50.153137
2750,699.44586,650.0,49.44586
2751,700.7714,650.0,50.771423
2752,699.77026,650.0,49.770264
2753,698.51324,650.0,48.513245
2754,697.41864,649.0,48.41864
2755,699.25543,649.0,50.255432
2756,699.4182,650.0,49.418213
2757,700.38934,650.0,50.389343
2758,699.9913,650.0,49.991272
2759,700.1394,650.0,50.139404
2760,698.48065,650.0,48.48065
2761,698.3485,650.0,48.34851
2762,697.9829,649.0,48.98291
2763,699.9758,650.0,49.97583
2764,699.07623,650.0,49.076233
2765,701.0011,650.0,51.0011
2766,699.14,650.0,49.140015
2767,698.89136,650.0,48.891357
2768,697.9648,648.0,49.964783
2769,698.672,650.0,48.671997
2770,698.73517,650.0,48.73517
2771,700.04645,650.0,50.046448
2772,698.6174,650.0,48.61737
2773,699.28156,650.0,49.281555
2774,698.43805,650.0,48.43805
2775,697.37415,649.0,48.374146
2776,698.0336,649.0,49.03363
2777,699.44415,650.0,49.444153
2778,698.723,650.0,48.723022
2779,698.71735,650.0,48.717346
2780,697.3972,650.0,47.397217
2781,698.9707,649.0,49.970703
2782,697.6923,650.0,47.69232
2783,697.574,650.0,47.573975
2784,698.4434,650.0,48.44342
2785,698.6541,650.0,48.654114
2786,698.3584,650.0,48.3584
2787,697.7814,650.0,47.781372
2788,697.6853,650.0,47.685303
2789,698.05237,649.0,49.05237
2790,697.58856,650.0,47.588562
2791,696.0919,650.0,46.09192
2792,697.7606,650.0,47.76062
2793,697.6195,650.0,47.619507
2794,697.42554,650.0,47.425537
2795,696.6902,649.0,47.690186
2796,697.1455,649.0,48.145508
2797,698.5598,650.0,48.559814
2798,697.51556,651.0,46.515564
2799,695.277,650.0,45.276978
2800,695.86847,650.0,45.86847
2801,695.8436,650.0,45.843628
2802,696.78796,650.0,46.787964
2803,697.1844,650.0,47.184387
2804,697.55,650.0,47.549988
2805,697.2184,650.0,47.218384
2806,696.7253,650.0,46.72528
2807,694.7297,650.0,44.729675
2808,696.6494,649.0,47.649414
2809,696.96906,649.0,47.969055
2810,697.7591,651.0,46.759094
2811,698.3993,651.0,47.399292
2812,697.75507,651.0,46.755066
2813,697.54004,650.0,47.54004
2814,696.6666,650.0,46.666626
2815,694.80817,649.0,45.808167
2816,696.35767,650.0,46.357666
2817,697.4457,650.0,47.44568
2818,697.5612,651.0,46.56122
2819,697.68646,650.0,47.686462
2820,697.1417,650.0,47.141724
2821,695.7223,649.0,46.72229
2822,696.3628,650.0,46.362793
2823,696.2942,650.0,46.29419
2824,697.5797,650.0,47.579712
2825,697.5088,650.0,47.50879
2826,696.9379,651.0,45.937927
2827,697.97595,650.0,47.975952
2828,696.9682,649.0,47.9682
2829,696.9308,649.0,47.930786
2830,697.64856,649.0,48.64856
2831,696.3095,651.0,45.30951
2832,696.5582,651.0,45.558228
2833,696.6111,650.0,46.611084
2834,696.6393,650.0,46.639282
2835,697.8773,649.0,48.87732
2836,698.468,650.0,48.468018
2837,696.74414,650.0,46.74414
2838,697.3718,651.0,46.371826
2839,696.64197,651.0,45.641968
2840,696.89746,650.0,46.89746
2841,697.1,650.0,47.099976
2842,697.38635,649.0,48.386353
2843,699.26556,650.0,49.265564
2844,698.5096,651.0,47.509583
2845,698.17676,650.0,48.176758
2846,696.939,650.0,46.939026
2847,695.6371,650.0,45.637085
2848,696.4008,650.0,46.400818
2849,696.92896,650.0,46.928955
2850,698.07166,650.0,48.071655
2851,699.2403,651.0,48.240295
2852,699.25006,651.0,48.25006
2853,695.5166,650.0,45.5166
2854,696.0371,650.0,46.03711
2855,696.6261,650.0,46.6261
2856,698.60657,650.0,48.606567
2857,699.08887,650.0,49.088867
2858,698.80994,651.0,47.809937
2859,698.9325,650.0,48.932495
2860,698.0926,651.0,47.09259
2861,697.12726,650.0,47.12726
2862,696.2352,650.0,46.23523
2863,696.68823,650.0,46.688232
2864,698.1778,651.0,47.177795
2865,698.0243,651.0,47.024292
2866,698.1658,650.0,48.16577
2867,698.1849,650.0,48.184875
2868,698.99225,649.0,49.99225
2869,696.67535,650.0,46.675354
2870,697.68713,650.0,47.687134
2871,698.5293,651.0,47.529297
2872,699.2009,650.0,49.200928
2873,698.49225,651.0,47.49225
2874,698.1123,650.0,48.112305
2875,698.8643,650.0,48.86432
2876,699.39935,650.0,49.399353
2877,698.16187,650.0,48.161865
2878,697.3321,651.0,46.332092
2879,698.0859,651.0,47.085876
2880,698.1736,650.0,48.173584
2881,697.9016,650.0,47.90161
2882,698.482,650.0,48.481995
2883,699.33295,650.0,49.332947
2884,700.7601,650.0,50.76007
2885,698.29443,651.0,47.294434
2886,698.2909,651.0,47.290894
2887,698.7499,651.0,47.749878
2888,699.292,650.0,49.291992
2889,698.1346,650.0,48.134583
2890,699.668,651.0,48.66803
2891,700.4108,651.0,49.410828
2892,699.91846,651.0,48.918457
2893,698.0365,650.0,48.0365
2894,696.7458,650.0,46.74579
2895,698.8317,649.0,49.831726
2896,699.5601,650.0,49.56012
2897,698.49817,651.0,47.49817
2898,700.20776,651.0,49.207764
2899,700.21454,651.0,49.21454
2900,699.92926,651.0,48.92926
2901,698.16187,651.0,47.161865
2902,698.14124,650.0,48.141235
2903,699.9686,650.0,49.968628
2904,700.9813,651.0,49.981323
2905,699.26855,651.0,48.268555
2906,699.82385,651.0,48.823853
2907,700.06445,651.0,49.064453
2908,699.4325,649.0,50.432495
2909,698.5814,650.0,48.58142
2910,698.5769,650.0,48.576904
2911,700.3768,651.0,49.37677
2912,699.6178,651.0,48.617798
2913,697.99274,651.0,46.992737
2914,699.1693,651.0,48.16931
2915,700.0929,651.0,49.092896
2916,700.142,650.0,50.14203
2917,698.9384,651.0,47.938416
2918,699.48065,651.0,48.48065
2919,700.3503,650.0,50.35028
2920,700.20703,650.0,50.20703
2921,699.10956,650.0,49.10956
2922,699.5935,650.0,49.593506
2923,700.84503,650.0,50.84503
2924,700.53156,651.0,49.531555
2925,699.5862,651.0,48.58618
2926,698.02185,651.0,47.02185
2927,699.8293,650.0,49.829285
2928,698.8205,650.0,48.820496
2929,698.1537,650.0,48.153687
2930,700.4261,650.0,50.426086
2931,700.721,651.0,49.72101
2932,699.73987,651.0,48.73987
2933,698.45496,650.0,48.454956
2934,697.31793,650.0,47.317932
2935,699.1376,650.0,49.137573
2936,699.45917,650.0,49.459167
2937,698.5849,651.0,47.5849
2938,698.66016,651.0,47.660156
2939,698.63025,651.0,47.63025
2940,698.13934,651.0,47.139343
2941,697.0455,651.0,46.04547
2942,696.70776,650.0,46.707764
2943,699.76794,650.0,49.767944
2944,698.28735,651.0,47.287354
2945,697.27155,651.0,46.271545
2946,697.67883,651.0,46.678833
2947,698.0377,650.0,48.03772
2948,697.7607,650.0,47.76068
2949,697.48145,650.0,47.481445
2950,697.3533,650.0,47.35327
2951,699.08276,651.0,48.082764
2952,698.0807,651.0,47.08069
2953,696.7908,651.0,45.79077
2954,696.0005,651.0,45.00049
2955,697.86725,650.0,47.86725
2956,698.52234,650.0,48.52234
2957,697.7936,651.0,46.79358
2958,697.524,651.0,46.523987
2959,699.2472,651.0,48.247192
2960,697.08954,650.0,47.08954
2961,696.0573,650.0,46.057312
2962,696.2911,650.0,46.291077
2963,698.3292,651.0,47.329224
2964,699.0969,651.0,48.096924
2965,698.2024,651.0,47.202393
2966,697.46484,651.0,46.464844
2967,698.3015,651.0,47.301514
2968,697.89496,650.0,47.89496
2969,696.7823,650.0,46.782288
2970,696.56116,650.0,46.561157
2971,698.3319,651.0,47.33191
2972,698.20917,651.0,47.209167
2973,697.1856,651.0,46.185608
2974,695.9142,650.0,45.914185
2975,698.5282,650.0,48.5282
2976,697.5801,651.0,46.58008
2977,696.5337,651.0,45.53369
2978,697.19104,651.0,46.19104
2979,697.9051,651.0,46.90509
2980,697.8354,651.0,46.83539
2981,697.62787,651.0,46.62787
2982,696.9626,650.0,46.962585
2983,699.48376,651.0,48.483765
2984,698.63306,651.0,47.633057
2985,697.7,651.0,46.700012
2986,695.95435,651.0,44.954346
2987,697.3669,651.0,46.366882
2988,697.8302,650.0,47.8302
2989,697.01904,650.0,47.019043
2990,696.5518,650.0,46.55182
2991,699.11395,652.0,47.113953
2992,697.0914,651.0,46.09137
2993,695.7074,651.0,44.707397
2994,695.3773,651.0,44.37732
2995,696.83154,651.0,45.831543
2996,697.4537,650.0,47.453674
2997,697.17645,651.0,46.176453
2998,697.23773,651.0,46.237732
2999,698.63934,651.0,47.639343
3000,696.8413,651.0,45.84131
3001,695.91425,651.0,44.914246
3002,694.54663,650.0,44.54663
3003,697.82227,650.0,47.822266
3004,698.1271,652.0,46.127075
3005,696.70874,651.0,45.70874
3006,696.08295,651.0,45.082947
3007,697.5037,651.0,46.503723
3008,695.9264,650.0,45.92639
3009,695.6037,650.0,45.6037
3010,695.52094,651.0,44.520935
3011,697.595,652.0,45.59497
3012,697.7113,651.0,46.711304
3013,695.5635,651.0,44.563477
3014,695.54626,651.0,44.546265
3015,696.6223,651.0,45.622314
3016,695.64087,650.0,45.64087
3017,695.5053,651.0,44.50531
3018,695.227,652.0,43.22699
3019,696.898,651.0,45.89801
3020,696.377,651.0,45.377014
3021,695.22546,650.0,45.225464
3022,695.9582,650.0,45.95819
3023,696.90753,650.0,46.90753
3024,696.66113,651.0,45.661133
3025,695.4372,651.0,44.437195
3026,694.6136,651.0,43.613586
3027,696.2041,652.0,44.2041
3028,696.70496,650.0,46.704956
3029,695.89307,651.0,44.893066
3030,696.6155,651.0,45.61548
3031,697.25134,652.0,45.251343
3032,695.51294,651.0,44.51294
3033,694.7634,651.0,43.763428
3034,694.6534,651.0,43.65338
3035,697.60077,650.0,47.60077
3036,698.2612,651.0,47.26123
3037,696.73755,651.0,45.73755
3038,697.48065,651.0,46.48065
3039,697.8391,651.0,46.83911
3040,696.7232,651.0,45.723206
3041,695.8516,651.0,44.851624
3042,695.0063,651.0,44.006287
3043,698.2415,650.0,48.241516
3044,698.7294,651.0,47.72937
3045,697.628,651.0,46.62799
3046,697.3721,651.0,46.37207
3047,697.1109,651.0,46.1109
3048,695.9313,650.0,45.931274
3049,695.5765,650.0,45.576477
3050,696.38965,651.0,45.38965
3051,698.5599,651.0,47.559875
3052,698.48395,651.0,47.483948
3053,696.6135,651.0,45.613525
3054,697.1657,651.0,46.16571
3055,698.0083,651.0,47.0083
3056,697.766,650.0,47.76599
3057,697.0968,651.0,46.0968
3058,697.0117,651.0,46.01172
3059,698.0789,651.0,47.07892
3060,697.85376,651.0,46.85376
3061,696.39276,650.0,46.39276
3062,698.1127,650.0,48.11267
3063,698.8459,650.0,48.845886
3064,697.7915,652.0,45.791504
3065,696.4377,651.0,45.437683
3066,696.82855,651.0,45.828552
3067,698.0331,651.0,47.03308
3068,698.18335,650.0,48.18335
3069,696.0021,651.0,45.002075
3070,699.49713,651.0,48.49713
3071,699.33405,652.0,47.334045
3072,698.68024,651.0,47.680237
3073,696.0611,650.0,46.061096
3074,696.3223,650.0,46.322327
3075,698.2526,651.0,47.252625
3076,698.7582,650.0,48.75818
3077,696.9149,651.0,45.914917
3078,700.386,652.0,48.385986
3079,698.62537,652.0,46.625366
3080,697.4112,651.0,46.411194
3081,695.4052,651.0,44.405212
3082,697.3602,651.0,46.36023
3083,699.02124,651.0,48.02124
3084,699.46484,651.0,48.464844
3085,695.88104,651.0,44.881042
3086,699.53796,651.0,48.537964
3087,698.73846,651.0,47.738464
3088,698.5838,650.0,48.5838
3089,696.6758,650.0,46.67578
3090,697.6698,651.0,46.6698
3091,699.1876,652.0,47.187622
3092,699.4361,652.0,47.436096
3093,695.94073,651.0,44.940735
3094,698.38605,651.0,47.386047
3095,698.7804,650.0,48.780396
3096,699.72546,650.0,49.725464
3097,697.58484,651.0,46.58484
3098,698.2087,651.0,47.20868
3099,698.927,651.0,47.927002
3100,699.89307,651.0,48.893066
3101,695.1831,650.0,45.183105
3102,698.4459,650.0,48.445923
3103,700.48193,651.0,49.481934
3104,701.2444,652.0,49.244385
3105,697.74146,652.0,45.741455
3106,697.9898,651.0,46.989807
3107,698.348,651.0,47.348022
3108,699.59863,651.0,48.598633
3109,696.3057,651.0,45.305725
3110,699.75183,650.0,49.75183
3111,701.40735,652.0,49.40735
3112,701.4025,651.0,50.402527
3113,697.3059,651.0,46.30591
3114,698.30896,651.0,47.30896
3115,698.98486,650.0,48.984863
3116,701.23193,650.0,51.231934
3117,697.3799,651.0,46.379883
3118,700.047,651.0,49.046997
3119,701.86755,651.0,50.867554
3120,702.0577,651.0,51.05768
3121,698.9002,651.0,47.900208
3122,699.3817,650.0,49.381714
3123,700.423,650.0,50.422974
3124,702.2571,652.0,50.25708
3125,698.36725,651.0,47.36725
3126,700.6901,651.0,49.690125
3127,701.74274,651.0,50.742737
3128,702.1952,650.0,52.19519
3129,699.271,651.0,48.270996
3130,700.1603,651.0,49.16028
3131,700.02136,652.0,48.021362
3132,700.8739,651.0,49.8739
3133,697.5301,651.0,46.53009
3134,698.82837,651.0,47.82837
3135,701.55707,650.0,51.557068
3136,702.6594,650.0,52.659424
3137,699.60223,651.0,48.602234
3138,700.2298,651.0,49.229797
3139,699.5441,651.0,48.54413
3140,699.94403,651.0,48.94403
3141,697.3579,651.0,46.35791
3142,698.27167,650.0,48.271667
3143,701.0281,651.0,50.028076
3144,702.90186,652.0,50.901855
3145,698.81396,652.0,46.813965
3146,698.6905,651.0,47.69049
3147,697.8158,651.0,46.815796
3148,699.4338,651.0,48.433777
3149,696.9923,650.0,46.99231
3150,698.02924,651.0,47.029236
3151,701.01306,652.0,49.01306
3152,701.63245,651.0,50.632446
3153,698.0845,651.0,47.084473
3154,698.19403,651.0,47.19403
3155,698.48175,650.0,48.48175
3156,700.4002,650.0,50.400208
3157,697.927,651.0,46.927002
3158,697.93854,652.0,45.938538
3159,699.5817,651.0,48.581726
3160,701.30896,651.0,50.30896
3161,697.5038,650.0,47.503784
3162,698.3576,650.0,48.357605
3163,698.62317,650.0,48.62317
3164,699.9584,652.0,47.958374
3165,697.402,651.0,46.401978
3166,697.5226,651.0,46.522583
3167,699.5737,651.0,48.57373
3168,700.75543,650.0,50.755432
3169,698.194,650.0,48.19397
3170,699.4576,651.0,48.45758
3171,699.09467,652.0,47.094666
3172,699.81854,651.0,48.818542
3173,696.73944,651.0,45.73944
3174,697.36316,650.0,47.36316
3175,698.9032,650.0,48.9032
3176,701.09296,650.0,51.092957
3177,698.5967,651.0,47.59668
3178,699.1903,651.0,48.190308
3179,697.63043,651.0,46.630432
3180,699.16315,651.0,48.163147
3181,697.0237,651.0,46.02368
3182,696.6464,650.0,46.646423
3183,700.04407,651.0,49.044067
3184,701.4541,652.0,49.4541
3185,699.11426,651.0,48.114258
3186,699.0495,651.0,48.0495
3187,698.85144,651.0,47.85144
3188,699.49524,650.0,49.49524
3189,699.22156,651.0,48.221558
3190,697.5293,650.0,47.529297
3191,700.27075,652.0,48.270752
3192,700.84314,651.0,49.84314
3193,698.2739,651.0,47.273926
3194,697.5837,651.0,46.58368
3195,697.9135,650.0,47.913513
3196,700.4391,651.0,49.439087
3197,698.91864,651.0,47.91864
3198,697.62463,651.0,46.624634
3199,700.11237,651.0,49.112366
3200,700.1939,651.0,49.19391
3201,698.0947,649.0,49.094727
3202,698.9105,650.0,48.910522
3203,700.2028,650.0,50.20282
3204,701.141,652.0,49.14099
3205,699.93823,651.0,48.938232
3206,696.5114,651.0,45.511414
3207,699.57996,651.0,48.579956
3208,700.4988,651.0,49.49878
3209,698.2772,650.0,48.27722
3210,699.44385,651.0,48.443848
3211,699.4308,651.0,48.430786
3212,700.77637,651.0,49.776367
3213,698.3722,651.0,47.372192
3214,696.19116,650.0,46.191162
3215,698.56,650.0,48.559998
3216,700.0093,650.0,50.009277
3217,698.2445,651.0,47.244507
3218,699.09705,651.0,48.097046
3219,699.0398,651.0,48.039795
3220,700.1354,651.0,49.135376
3221,698.6262,650.0,48.62622
3222,696.09454,651.0,45.094543
3223,699.8072,650.0,49.80719
3224,699.9679,651.0,48.967896
3225,697.9094,651.0,46.909424
3226,698.3462,651.0,47.34619
3227,697.3699,651.0,46.369873
3228,699.3125,650.0,49.3125
3229,698.1365,650.0,48.136475
3230,696.6876,651.0,45.687622
3231,698.38403,651.0,47.384033
3232,698.59216,651.0,47.592163
3233,696.5907,651.0,45.5907
3234,697.65375,651.0,46.653748
3235,697.3445,651.0,46.344482
3236,699.43835,650.0,49.438354
3237,698.77234,651.0,47.77234
3238,696.64966,651.0,45.64966
3239,697.37823,651.0,46.378235
3240,697.33575,650.0,47.335754
3241,696.08514,649.0,47.085144
3242,696.64905,650.0,46.649048
3243,696.78955,651.0,45.78955
3244,698.70953,650.0,48.709534
3245,697.68396,651.0,46.68396
3246,695.91833,651.0,44.918335
3247,696.67444,651.0,45.67444
3248,697.19904,650.0,47.199036
3249,696.17725,650.0,46.177246
3250,697.5563,651.0,46.556274
3251,697.731,651.0,46.731018
3252,697.7099,651.0,46.7099
3253,696.6693,651.0,45.66931
3254,695.6067,650.0,45.60669
3255,697.4282,650.0,47.428223
3256,698.184,650.0,48.18402
3257,698.07794,652.0,46.07794
3258,697.84406,651.0,46.844055
3259,697.6066,651.0,46.60663
3260,698.39685,651.0,47.39685
3261,697.4608,650.0,47.460815
3262,697.0769,650.0,47.076904
3263,698.4496,650.0,48.449585
3264,698.38586,651.0,47.385864
3265,697.83105,651.0,46.831055
3266,697.94666,650.0,47.946655
3267,697.4698,650.0,47.469788
3268,698.57715,650.0,48.57715
3269,698.66394,650.0,48.66394
3270,699.04376,651.0,48.043762
3271,699.57837,652.0,47.57837
3272,698.7495,651.0,47.74951
3273,697.98694,651.0,46.98694
3274,698.11206,650.0,48.11206
3275,697.56006,650.0,47.56006
3276,699.65106,650.0,49.651062
3277,698.428,651.0,47.42798
3278,698.864,651.0,47.864014
3279,698.5011,651.0,47.5011
3280,698.74023,651.0,47.740234
3281,698.38684,650.0,48.38684
3282,698.9747,650.0,48.97467
3283,699.1311,651.0,48.131104
3284,700.0659,651.0,49.065918
3285,699.76385,651.0,48.763855
3286,698.8324,651.0,47.832397
3287,698.4564,651.0,47.45642
3288,698.2263,650.0,48.22632
3289,698.6326,650.0,48.63263
3290,699.93805,650.0,49.93805
3291,698.5885,651.0,47.5885
3292,699.7571,651.0,48.75708
3293,698.4245,651.0,47.4245
3294,698.5628,651.0,47.562805
3295,698.334,650.0,48.333984
3296,698.60767,650.0,48.607666
3297,698.51404,651.0,47.514038
3298,700.19336,651.0,49.19336
3299,698.6779,651.0,47.677917
3300,698.63513,650.0,48.63513
3301,697.5865,650.0,47.586487
3302,698.4002,650.0,48.400208
3303,698.9795,651.0,47.979492
3304,698.54956,651.0,47.54956
3305,697.25964,651.0,46.259644
3306,698.4438,651.0,47.443787
3307,697.37195,650.0,47.37195
3308,698.6952,649.0,49.69519
3309,698.59424,650.0,48.59424
3310,698.73035,650.0,48.730347
3311,698.56903,651.0,47.56903
3312,697.401,651.0,46.401
3313,695.68774,650.0,45.687744
3314,697.4962,650.0,47.496216
3315,697.92633,650.0,47.92633
3316,699.80493,650.0,49.80493
3317,697.55457,651.0,46.554565
3318,698.8791,651.0,47.87909
3319,698.93933,650.0,48.93933
3320,697.59064,651.0,46.590637
3321,696.5675,650.0,46.567505
3322,697.82074,650.0,47.82074
3323,697.64966,650.0,47.64966
3324,700.03705,651.0,49.03705
3325,698.6825,651.0,47.682495
3326,698.41547,651.0,47.415466
3327,698.1059,650.0,48.105896
3328,697.8983,650.0,47.898315
3329,696.9147,650.0,46.914673
3330,697.85065,651.0,46.850647
3331,699.402,651.0,48.401978
3332,699.75995,651.0,48.75995
3333,697.11584,650.0,47.115845
3334,697.928,651.0,46.92798
3335,699.4014,650.0,49.40143
3336,699.33246,650.0,49.33246
3337,698.29706,650.0,48.29706
3338,698.9444,651.0,47.944397
3339,698.48157,650.0,48.481567
3340,699.7502,650.0,49.750183
3341,697.9105,649.0,48.910522
3342,698.2594,650.0,48.2594
3343,699.7666,650.0,49.7666
3344,699.81104,650.0,49.811035
3345,698.066,650.0,48.06598
3346,697.922,650.0,47.921997
3347,699.00604,651.0,48.006042
3348,699.81946,650.0,49.819458
3349,698.3747,650.0,48.374695
3350,699.03735,650.0,49.037354
3351,701.3276,651.0,50.327576
3352,700.04333,650.0,50.043335
3353,698.2052,650.0,48.2052
